date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
2015-02-24,Quarter4,sweing,Tuesday,9,0.7,18.79,1068.0,3000,30,0.0,0,1,52.0,0.700256795
2015-02-24,Quarter4,finishing,Tuesday,11,0.7,2.9,708.0,960,0,0.0,0,0,8.0,0.5046875
2015-02-24,Quarter4,sweing,Tuesday,10,0.7,21.25,1834.0,6360,0,0.0,0,1,53.0,0.471108491
2015-02-24,Quarter4,finishing,Tuesday,2,0.7,3.9,708.0,960,0,0.0,0,0,8.0,0.325
2015-02-24,Quarter4,sweing,Tuesday,1,0.6,22.53,708.0,5040,0,0.0,0,1,42.0,0.268214286
2015-02-25,Quarter4,sweing,Wednesday,9,0.75,18.79,1085.0,6240,56,0.0,0,1,52.0,0.970816667
2015-02-25,Quarter4,finishing,Wednesday,5,0.8,4.6,762.0,1080,0,0.0,0,0,9.0,0.902962963
2015-02-25,Quarter4,finishing,Wednesday,3,0.8,4.6,762.0,2400,0,0.0,0,0,20.0,0.900833333
2015-02-25,Quarter4,finishing,Wednesday,12,0.8,4.6,762.0,1800,0,0.0,0,0,15.0,0.8995555559999999
2015-02-25,Quarter4,finishing,Wednesday,10,0.7,2.9,762.0,1200,0,0.0,0,0,10.0,0.845833333
2015-02-25,Quarter4,sweing,Wednesday,4,0.8,30.1,323.0,4080,50,0.0,0,1,59.0,0.800808642
2015-02-25,Quarter4,sweing,Wednesday,12,0.8,15.26,1053.0,4080,50,0.0,0,0,34.0,0.8004019609999999
2015-02-25,Quarter4,sweing,Wednesday,7,0.8,30.1,786.0,7080,50,0.0,0,2,59.0,0.8001158190000001
2015-02-25,Quarter4,sweing,Wednesday,6,0.75,18.79,1003.0,3960,45,0.0,0,1,33.0,0.75065101
2015-02-25,Quarter4,sweing,Wednesday,11,0.75,11.61,635.0,3360,45,0.0,0,0,57.0,0.750503571
2015-02-25,Quarter4,sweing,Wednesday,3,0.75,29.4,1283.0,6960,45,0.0,0,2,58.0,0.750206897
2015-02-25,Quarter4,sweing,Wednesday,8,0.7,29.4,847.0,6960,30,0.0,0,1,58.0,0.7003620690000001
2015-02-25,Quarter4,sweing,Wednesday,2,0.7,30.33,361.0,3960,30,0.0,0,1,58.0,0.700069811
2015-02-25,Quarter4,sweing,Wednesday,10,0.7,21.82,1653.0,6240,0,0.0,0,2,52.0,0.700058333
2015-02-25,Quarter4,finishing,Wednesday,7,0.75,4.6,762.0,960,0,0.0,0,0,8.0,0.676666667
2015-02-25,Quarter4,finishing,Wednesday,8,0.7,4.6,762.0,960,0,0.0,0,0,8.0,0.658541667
2015-02-25,Quarter4,sweing,Wednesday,5,0.8,30.1,15.0,1200,49,0.0,0,1,59.0,0.598792339
2015-02-25,Quarter4,sweing,Wednesday,1,0.65,22.53,762.0,5040,0,0.0,0,1,42.0,0.581130952
2015-02-25,Quarter4,finishing,Wednesday,2,0.7,3.9,762.0,960,0,0.0,0,0,8.0,0.440375
2015-02-25,Quarter4,finishing,Wednesday,6,0.75,2.9,762.0,960,0,0.0,0,0,8.0,0.41083333299999997
2015-02-25,Quarter4,finishing,Wednesday,9,0.7,2.9,762.0,960,0,0.0,0,0,8.0,0.41083333299999997
2015-02-26,Quarter4,finishing,Thursday,3,0.8,4.6,1164.0,6300,0,0.0,0,0,15.0,0.921703704
2015-02-26,Quarter4,finishing,Thursday,5,0.8,4.6,1164.0,7560,0,0.0,0,0,18.0,0.921604938
2015-02-26,Quarter4,sweing,Thursday,7,0.8,30.1,694.0,4080,50,0.0,0,1,59.0,0.800808642
2015-02-26,Quarter4,sweing,Thursday,11,0.8,11.61,816.0,2820,50,0.0,0,2,57.0,0.800516667
2015-02-26,Quarter4,sweing,Thursday,12,0.8,15.26,1065.0,4080,63,0.0,0,0,34.0,0.8004019609999999
2015-02-26,Quarter4,finishing,Thursday,1,0.5,3.94,1164.0,3360,0,0.0,0,0,8.0,0.768847222
2015-02-26,Quarter4,sweing,Thursday,6,0.75,18.79,912.0,3960,45,0.0,0,0,33.0,0.75065101
2015-02-26,Quarter4,sweing,Thursday,3,0.75,29.4,1244.0,6840,45,0.0,0,2,57.0,0.750473684
2015-02-26,Quarter4,sweing,Thursday,9,0.75,18.79,1020.0,5640,45,0.0,0,1,52.0,0.750371895
2015-02-26,Quarter4,sweing,Thursday,8,0.75,29.4,916.0,6960,56,0.0,0,2,58.0,0.750206897
2015-02-26,Quarter4,sweing,Thursday,10,0.7,21.82,1591.0,3240,0,0.0,0,1,52.0,0.700251773
2015-02-26,Quarter4,sweing,Thursday,2,0.7,30.33,398.0,6960,0,0.0,0,1,58.0,0.66237931
2015-02-26,Quarter4,finishing,Thursday,12,0.8,4.6,1164.0,3780,0,0.0,0,0,9.0,0.590617284
2015-02-26,Quarter4,finishing,Thursday,2,0.7,3.9,1164.0,960,0,0.0,0,0,8.0,0.5565625
2015-02-26,Quarter4,sweing,Thursday,4,0.8,30.1,437.0,7080,32,0.0,0,2,59.0,0.495617514
2015-02-26,Quarter4,sweing,Thursday,5,0.35,27.48,413.0,6840,38,0.0,0,1,57.0,0.44996491200000005
2015-02-26,Quarter4,finishing,Thursday,10,0.7,2.9,1164.0,3360,0,0.0,0,0,8.0,0.41083333299999997
2015-02-26,Quarter4,finishing,Thursday,9,0.75,2.9,1164.0,960,0,0.0,0,0,8.0,0.4078125
2015-02-26,Quarter4,sweing,Thursday,1,0.35,26.66,1164.0,6600,23,0.0,0,2,55.0,0.378895152
2015-02-26,Quarter4,finishing,Thursday,8,0.75,4.6,1164.0,3360,0,0.0,0,0,8.0,0.376597222
2015-02-26,Quarter4,finishing,Thursday,6,0.75,2.9,1164.0,3360,0,0.0,0,0,8.0,0.271875
2015-02-28,Quarter4,finishing,Saturday,3,0.8,4.6,556.0,6300,0,0.0,0,0,15.0,0.921703704
2015-02-28,Quarter4,finishing,Saturday,5,0.8,4.6,556.0,7560,0,0.0,0,0,18.0,0.921604938
2015-02-28,Quarter4,sweing,Saturday,11,0.8,11.61,954.0,0,50,0.0,0,2,58.0,0.800779018
2015-02-28,Quarter4,sweing,Saturday,12,0.8,15.26,1194.0,1700,62,0.0,0,0,34.0,0.800260821
2015-02-28,Quarter4,sweing,Saturday,7,0.8,30.1,644.0,840,38,0.0,0,1,59.0,0.7999828529999999
2015-02-28,Quarter4,finishing,Saturday,1,0.5,3.94,556.0,3360,0,0.0,0,0,8.0,0.768847222
2015-02-28,Quarter4,sweing,Saturday,3,0.75,29.4,1144.0,4440,45,0.0,0,2,57.0,0.750716981
2015-02-28,Quarter4,sweing,Saturday,6,0.75,18.79,1012.0,3960,45,0.0,0,0,33.0,0.75065101
2015-02-28,Quarter4,sweing,Saturday,8,0.75,29.4,792.0,4560,56,0.0,0,2,58.0,0.7504259259999999
2015-02-28,Quarter4,sweing,Saturday,9,0.75,18.79,841.0,6240,45,0.0,0,1,52.0,0.750395513
2015-02-28,Quarter4,sweing,Saturday,10,0.7,21.82,1448.0,6120,40,0.0,0,1,51.0,0.700236601
2015-02-28,Quarter4,sweing,Saturday,2,0.7,30.33,512.0,4560,0,0.0,0,1,58.0,0.7002111109999999
2015-02-28,Quarter4,finishing,Saturday,12,0.8,4.6,556.0,3780,0,0.0,0,0,9.0,0.590617284
2015-02-28,Quarter4,finishing,Saturday,2,0.7,3.9,556.0,960,0,0.0,0,0,8.0,0.5565625
2015-02-28,Quarter4,sweing,Saturday,5,0.5,27.48,609.0,6840,30,0.0,0,1,57.0,0.550403509
2015-02-28,Quarter4,sweing,Saturday,1,0.5,26.66,1448.0,6840,30,0.0,0,2,57.0,0.5503497079999999
2015-02-28,Quarter4,sweing,Saturday,4,0.5,26.66,556.0,6960,23,0.0,0,2,58.0,0.500258046
2015-02-28,Quarter4,finishing,Saturday,10,0.7,2.9,556.0,3360,0,0.0,0,0,8.0,0.41083333299999997
2015-02-28,Quarter4,finishing,Saturday,9,0.75,2.9,556.0,960,0,0.0,0,0,8.0,0.4078125
2015-02-28,Quarter4,finishing,Saturday,8,0.75,4.6,556.0,3360,0,0.0,0,0,8.0,0.376597222
2015-02-28,Quarter4,finishing,Saturday,6,0.75,2.9,556.0,3360,0,0.0,0,0,8.0,0.271875
2015-03-01,Quarter1,finishing,Sunday,3,0.8,4.6,934.0,10500,0,0.0,0,0,25.0,0.936355556
2015-03-01,Quarter1,finishing,Sunday,8,0.75,4.6,934.0,3360,0,0.0,0,0,8.0,0.8136111109999999
2015-03-01,Quarter1,sweing,Sunday,12,0.8,15.26,1106.0,4080,63,0.0,0,0,34.0,0.8004019609999999
2015-03-01,Quarter1,sweing,Sunday,8,0.75,29.4,622.0,6240,56,0.0,0,0,57.0,0.75075
2015-03-01,Quarter1,sweing,Sunday,6,0.75,18.79,1193.0,3960,45,0.0,0,0,33.0,0.75065101
2015-03-01,Quarter1,sweing,Sunday,3,0.75,29.4,1143.0,6840,45,0.0,0,0,57.0,0.750473684
2015-03-01,Quarter1,sweing,Sunday,9,0.75,18.79,895.0,6240,34,0.0,0,0,52.0,0.750395513
2015-03-01,Quarter1,sweing,Sunday,5,0.6,27.48,549.0,6720,38,0.0,0,0,56.0,0.7074464290000001
2015-03-01,Quarter1,sweing,Sunday,10,0.7,21.82,1393.0,5640,30,0.0,0,0,52.0,0.700236601
2015-03-01,Quarter1,sweing,Sunday,1,0.6,26.66,1578.0,6840,38,0.0,0,0,57.0,0.700019883
2015-03-01,Quarter1,sweing,Sunday,2,0.7,30.33,254.0,1800,0,0.0,0,0,58.0,0.683550607
2015-03-01,Quarter1,sweing,Sunday,11,0.8,11.61,347.0,0,50,4.0,20,0,57.0,0.6824330359999999
2015-03-01,Quarter1,finishing,Sunday,4,0.6,3.94,934.0,960,0,0.0,0,0,8.0,0.673083333
2015-03-01,Quarter1,finishing,Sunday,10,0.7,2.9,934.0,3360,0,0.0,0,0,8.0,0.6645833329999999
2015-03-01,Quarter1,sweing,Sunday,4,0.6,26.66,692.0,6840,23,0.0,0,0,57.0,0.6002397660000001
2015-03-01,Quarter1,finishing,Sunday,2,0.7,3.9,934.0,960,0,0.0,0,0,8.0,0.585
2015-03-01,Quarter1,sweing,Sunday,7,0.8,30.1,934.0,6960,0,3.5,15,0,58.0,0.579511494
2015-03-01,Quarter1,finishing,Sunday,1,0.6,3.94,934.0,3360,0,0.0,0,0,8.0,0.448722222
2015-03-01,Quarter1,finishing,Sunday,9,0.75,2.9,934.0,960,0,0.0,0,0,8.0,0.44708333299999997
2015-03-01,Quarter1,finishing,Sunday,7,0.8,4.6,934.0,3360,0,0.0,0,0,8.0,0.350416667
2015-03-02,Quarter1,finishing,Monday,2,0.7,3.9,1511.0,1200,0,0.0,0,0,10.0,0.92885
2015-03-02,Quarter1,finishing,Monday,3,0.8,4.6,1511.0,10080,0,0.0,0,0,24.0,0.86037037
2015-03-02,Quarter1,finishing,Monday,4,0.65,3.94,1511.0,960,0,0.0,0,0,8.0,0.8068791670000001
2015-03-02,Quarter1,sweing,Monday,1,0.65,26.66,1527.0,6840,65,0.0,0,0,57.0,0.800579532
2015-03-02,Quarter1,sweing,Monday,12,0.8,15.26,1035.0,4080,63,0.0,0,0,34.0,0.8004019609999999
2015-03-02,Quarter1,finishing,Monday,9,0.75,2.9,1511.0,1200,0,0.0,0,0,10.0,0.8004
2015-03-02,Quarter1,sweing,Monday,11,0.8,11.61,632.0,0,50,0.0,0,0,57.0,0.800309211
2015-03-02,Quarter1,sweing,Monday,3,0.8,29.4,1231.0,4680,50,0.0,0,0,57.0,0.800149813
2015-03-02,Quarter1,sweing,Monday,7,0.8,30.1,616.0,7080,0,0.0,0,0,59.0,0.8001158190000001
2015-03-02,Quarter1,finishing,Monday,8,0.75,4.6,1511.0,3360,0,0.0,0,0,8.0,0.773333333
2015-03-02,Quarter1,sweing,Monday,6,0.75,18.79,947.0,2880,34,0.0,0,0,33.0,0.750797009
2015-03-02,Quarter1,sweing,Monday,8,0.75,29.4,551.0,6840,45,0.0,0,0,57.0,0.750473684
2015-03-02,Quarter1,sweing,Monday,9,0.75,18.79,935.0,6240,45,0.0,0,0,52.0,0.750395513
2015-03-02,Quarter1,sweing,Monday,4,0.65,26.66,832.0,6780,55,0.0,0,0,57.0,0.750254867
2015-03-02,Quarter1,sweing,Monday,5,0.65,27.48,544.0,6720,34,0.0,0,0,56.0,0.7009035709999999
2015-03-02,Quarter1,sweing,Monday,10,0.7,21.82,1511.0,3600,30,0.0,0,0,51.0,0.70013604
2015-03-02,Quarter1,finishing,Monday,10,0.7,2.9,1511.0,3360,0,0.0,0,0,8.0,0.632361111
2015-03-02,Quarter1,finishing,Monday,12,0.8,4.6,1511.0,3780,0,0.0,0,0,9.0,0.607654321
2015-03-02,Quarter1,finishing,Monday,1,0.65,3.94,1511.0,3360,0,0.0,0,0,8.0,0.537919444
2015-03-02,Quarter1,finishing,Monday,7,0.8,4.6,1511.0,3360,0,0.0,0,0,8.0,0.342361111
2015-03-03,Quarter1,finishing,Tuesday,7,0.8,4.6,157.0,4200,0,0.0,0,0,10.0,0.999533333
2015-03-03,Quarter1,finishing,Tuesday,3,0.8,4.6,157.0,6300,0,0.0,0,0,15.0,0.902962963
2015-03-03,Quarter1,sweing,Tuesday,11,0.8,11.41,601.0,0,50,0.0,0,0,56.0,0.8007017540000001
2015-03-03,Quarter1,sweing,Tuesday,1,0.7,26.66,1562.0,6960,60,0.0,0,0,58.0,0.8005660920000001
2015-03-03,Quarter1,sweing,Tuesday,12,0.8,15.26,983.0,4080,50,0.0,0,0,34.0,0.8004019609999999
2015-03-03,Quarter1,sweing,Tuesday,3,0.8,29.4,1156.0,6840,50,0.0,0,0,57.0,0.800333333
2015-03-03,Quarter1,sweing,Tuesday,7,0.8,30.1,29.0,7080,50,0.0,0,0,59.0,0.8001158190000001
2015-03-03,Quarter1,sweing,Tuesday,4,0.7,26.66,950.0,6960,50,0.0,0,0,58.0,0.750770115
2015-03-03,Quarter1,sweing,Tuesday,8,0.75,29.4,534.0,6840,56,0.0,0,0,57.0,0.750473684
2015-03-03,Quarter1,sweing,Tuesday,9,0.75,18.79,1096.0,6240,34,0.0,0,0,52.0,0.750395513
2015-03-03,Quarter1,sweing,Tuesday,6,0.75,20.2,402.0,3120,45,0.0,0,0,33.0,0.750212553
2015-03-03,Quarter1,finishing,Tuesday,8,0.75,4.6,157.0,3360,0,0.0,0,0,8.0,0.702777778
2015-03-03,Quarter1,sweing,Tuesday,5,0.7,27.48,573.0,6840,30,0.0,0,0,57.0,0.7006596490000001
2015-03-03,Quarter1,sweing,Tuesday,10,0.7,21.82,1313.0,5040,30,0.0,0,0,51.0,0.699984417
2015-03-03,Quarter1,finishing,Tuesday,12,0.8,4.6,157.0,3780,0,0.0,0,0,9.0,0.636049383
2015-03-03,Quarter1,finishing,Tuesday,2,0.4,3.9,157.0,6300,0,0.0,0,0,15.0,0.567377778
2015-03-03,Quarter1,finishing,Tuesday,1,0.7,3.94,157.0,3360,0,0.0,0,0,8.0,0.555430556
2015-03-03,Quarter1,finishing,Tuesday,4,0.7,3.94,157.0,3360,0,0.0,0,0,8.0,0.555430556
2015-03-03,Quarter1,finishing,Tuesday,10,0.7,2.9,157.0,3360,0,0.0,0,0,8.0,0.463194444
2015-03-03,Quarter1,finishing,Tuesday,5,0.7,4.6,157.0,3360,0,0.0,0,0,8.0,0.35444444399999997
2015-03-03,Quarter1,finishing,Tuesday,6,0.75,2.9,157.0,3360,0,0.0,0,0,8.0,0.309333333
2015-03-03,Quarter1,sweing,Tuesday,2,0.4,15.28,157.0,5400,0,6.5,30,1,45.0,0.30277037
2015-03-04,Quarter1,finishing,Wednesday,3,0.8,4.6,52.0,1200,0,0.0,0,0,10.0,0.9391666670000001
2015-03-04,Quarter1,finishing,Wednesday,8,0.8,4.6,52.0,960,0,0.0,0,0,8.0,0.930416667
2015-03-04,Quarter1,finishing,Wednesday,12,0.8,4.6,52.0,1080,0,0.0,0,0,9.0,0.885925926
2015-03-04,Quarter1,finishing,Wednesday,9,0.75,2.9,52.0,960,0,0.0,0,0,8.0,0.83375
2015-03-04,Quarter1,finishing,Wednesday,1,0.7,3.94,52.0,960,0,0.0,0,0,8.0,0.8068791670000001
2015-03-04,Quarter1,finishing,Wednesday,4,0.7,3.94,52.0,960,0,0.0,0,0,8.0,0.806058333
2015-03-04,Quarter1,sweing,Wednesday,11,0.8,11.41,433.0,0,38,0.0,0,0,56.0,0.8007017540000001
2015-03-04,Quarter1,sweing,Wednesday,12,0.8,15.26,961.0,4080,50,0.0,0,0,34.0,0.8004019609999999
2015-03-04,Quarter1,sweing,Wednesday,3,0.8,29.4,1169.0,6840,63,0.0,0,0,57.0,0.800333333
2015-03-04,Quarter1,sweing,Wednesday,7,0.8,30.1,874.0,3960,50,0.0,0,0,59.0,0.8000557620000001
2015-03-04,Quarter1,sweing,Wednesday,4,0.7,26.82,1028.0,6960,60,0.0,0,0,58.0,0.799975862
2015-03-04,Quarter1,sweing,Wednesday,1,0.7,26.82,1772.0,6960,50,0.0,0,0,58.0,0.750651724
2015-03-04,Quarter1,sweing,Wednesday,9,0.75,18.79,1206.0,6240,34,0.0,0,0,52.0,0.750395513
2015-03-04,Quarter1,sweing,Wednesday,5,0.7,27.48,586.0,6960,40,0.0,0,0,58.0,0.7004241379999999
2015-03-04,Quarter1,sweing,Wednesday,10,0.7,21.82,1334.0,5760,30,0.0,0,0,53.0,0.700058333
2015-03-04,Quarter1,finishing,Wednesday,7,0.8,4.6,52.0,8400,0,0.0,0,0,20.0,0.6848888890000001
2015-03-04,Quarter1,finishing,Wednesday,5,0.7,4.6,52.0,960,0,0.0,0,0,8.0,0.5920833329999999
2015-03-04,Quarter1,finishing,Wednesday,2,0.5,3.9,52.0,960,0,0.0,0,0,8.0,0.5403125
2015-03-04,Quarter1,sweing,Wednesday,8,0.8,29.4,30.0,6840,0,0.0,0,0,57.0,0.433263158
2015-03-04,Quarter1,sweing,Wednesday,2,0.5,15.28,261.0,5520,0,0.0,0,1,46.0,0.40414492799999996
2015-03-04,Quarter1,sweing,Wednesday,6,0.75,18.79,52.0,3960,0,0.0,0,0,33.0,0.332146465
2015-03-05,Quarter1,finishing,Thursday,8,0.8,4.6,1450.0,2640,0,0.0,0,0,22.0,0.980984848
2015-03-05,Quarter1,finishing,Thursday,2,0.6,3.9,1450.0,960,0,0.0,0,0,8.0,0.950625
2015-03-05,Quarter1,finishing,Thursday,11,0.8,2.9,1450.0,1200,0,0.0,0,0,10.0,0.927291667
2015-03-05,Quarter1,finishing,Thursday,12,0.8,4.6,1450.0,1080,0,0.0,0,0,9.0,0.868888889
2015-03-05,Quarter1,finishing,Thursday,1,0.7,3.94,1450.0,960,0,0.0,0,0,8.0,0.812625
2015-03-05,Quarter1,finishing,Thursday,4,0.7,3.94,1450.0,960,0,0.0,0,0,8.0,0.812625
2015-03-05,Quarter1,finishing,Thursday,3,0.8,4.6,1450.0,1800,0,0.0,0,0,15.0,0.810111111
2015-03-05,Quarter1,sweing,Thursday,11,0.8,11.41,455.0,3420,50,0.0,0,0,56.0,0.8007017540000001
2015-03-05,Quarter1,sweing,Thursday,3,0.8,29.4,797.0,1800,63,0.0,0,0,57.0,0.800534979
2015-03-05,Quarter1,sweing,Thursday,12,0.8,15.26,959.0,4080,50,0.0,0,0,34.0,0.8004019609999999
2015-03-05,Quarter1,sweing,Thursday,1,0.7,26.82,1373.0,6960,50,0.0,0,0,58.0,0.750651724
2015-03-05,Quarter1,sweing,Thursday,9,0.75,18.79,1228.0,6240,45,0.0,0,0,52.0,0.750395513
2015-03-05,Quarter1,sweing,Thursday,4,0.7,26.82,1117.0,7080,50,0.0,0,0,59.0,0.750050847
2015-03-05,Quarter1,sweing,Thursday,5,0.7,27.48,230.0,6960,40,0.0,0,0,58.0,0.7004241379999999
2015-03-05,Quarter1,sweing,Thursday,10,0.7,21.82,1390.0,6000,30,0.0,0,0,50.0,0.700422
2015-03-05,Quarter1,sweing,Thursday,2,0.6,15.28,529.0,1320,0,0.0,0,1,46.0,0.600099145
2015-03-05,Quarter1,finishing,Thursday,9,0.75,2.9,1450.0,960,0,0.0,0,0,8.0,0.453125
2015-03-05,Quarter1,sweing,Thursday,7,0.8,30.1,834.0,1200,0,4.0,40,0,59.0,0.366053523
2015-03-05,Quarter1,sweing,Thursday,6,0.35,22.53,1450.0,2640,0,0.0,0,1,39.0,0.26369382
2015-03-07,Quarter1,finishing,Saturday,12,0.8,4.6,541.0,1080,0,0.0,0,0,9.0,0.868888889
2015-03-07,Quarter1,sweing,Saturday,12,0.8,15.26,986.0,4080,75,0.0,0,0,34.0,0.850520588
2015-03-07,Quarter1,sweing,Saturday,1,0.7,26.82,1267.0,8160,70,0.0,0,0,58.0,0.850045
2015-03-07,Quarter1,finishing,Saturday,7,0.8,4.6,541.0,6000,0,0.0,0,0,25.0,0.825444444
2015-03-07,Quarter1,finishing,Saturday,5,0.35,3.94,541.0,2400,0,0.0,0,0,10.0,0.80575
2015-03-07,Quarter1,sweing,Saturday,4,0.7,26.82,1195.0,6960,60,0.0,0,0,58.0,0.800746552
2015-03-07,Quarter1,sweing,Saturday,3,0.8,29.4,983.0,6840,63,0.0,0,1,57.0,0.800578947
2015-03-07,Quarter1,sweing,Saturday,11,0.8,11.41,471.0,3420,50,0.0,0,0,58.0,0.800034503
2015-03-07,Quarter1,finishing,Saturday,6,0.5,2.9,541.0,960,0,0.0,0,0,8.0,0.7975
2015-03-07,Quarter1,sweing,Saturday,9,0.75,18.79,1226.0,3480,45,0.0,0,0,51.0,0.749987124
2015-03-07,Quarter1,sweing,Saturday,10,0.7,21.82,1251.0,6000,30,0.0,0,0,50.0,0.700422
2015-03-07,Quarter1,finishing,Saturday,1,0.7,3.94,541.0,960,0,0.0,0,0,8.0,0.664875
2015-03-07,Quarter1,finishing,Saturday,4,0.7,3.94,541.0,960,0,0.0,0,0,8.0,0.664875
2015-03-07,Quarter1,finishing,Saturday,11,0.8,2.9,541.0,960,0,0.0,0,0,8.0,0.657083333
2015-03-07,Quarter1,sweing,Saturday,2,0.65,16.1,626.0,4200,0,0.0,0,1,45.0,0.65024031
2015-03-07,Quarter1,finishing,Saturday,8,0.8,4.6,541.0,3600,0,0.0,0,0,15.0,0.5907407410000001
2015-03-07,Quarter1,finishing,Saturday,2,0.65,3.9,541.0,1920,0,0.0,0,0,8.0,0.528125
2015-03-07,Quarter1,sweing,Saturday,6,0.5,23.41,1379.0,2280,0,0.0,0,1,39.0,0.500528095
2015-03-07,Quarter1,sweing,Saturday,5,0.7,27.48,541.0,6960,24,0.0,0,1,58.0,0.408960345
2015-03-08,Quarter2,finishing,Sunday,3,0.8,4.6,711.0,1440,0,0.0,0,0,12.0,0.9519444440000001
2015-03-08,Quarter2,finishing,Sunday,12,0.8,4.6,711.0,1080,0,0.0,0,0,9.0,0.945555556
2015-03-08,Quarter2,finishing,Sunday,9,0.75,2.9,711.0,1080,0,0.0,0,0,9.0,0.9290740740000001
2015-03-08,Quarter2,finishing,Sunday,1,0.75,3.94,711.0,960,0,0.0,0,0,8.0,0.890604167
2015-03-08,Quarter2,finishing,Sunday,4,0.75,3.94,711.0,960,0,0.0,0,0,8.0,0.890604167
2015-03-08,Quarter2,finishing,Sunday,2,0.7,3.9,711.0,1200,0,0.0,0,0,10.0,0.884
2015-03-08,Quarter2,finishing,Sunday,5,0.5,3.94,711.0,960,0,0.0,0,0,8.0,0.857916667
2015-03-08,Quarter2,sweing,Sunday,4,0.75,26.82,1082.0,6840,65,0.0,0,0,57.0,0.850084211
2015-03-08,Quarter2,sweing,Sunday,1,0.75,26.82,1254.0,6960,65,0.0,0,0,58.0,0.85007069
2015-03-08,Quarter2,sweing,Sunday,3,0.8,30.1,1278.0,3360,50,0.0,0,1,57.0,0.8005110679999999
2015-03-08,Quarter2,sweing,Sunday,12,0.8,15.26,1064.0,4080,63,0.0,0,0,34.0,0.8004019609999999
2015-03-08,Quarter2,sweing,Sunday,11,0.8,11.41,313.0,3420,50,0.0,0,0,58.0,0.800034503
2015-03-08,Quarter2,finishing,Sunday,11,0.8,2.9,711.0,960,0,0.0,0,0,8.0,0.755208333
2015-03-08,Quarter2,sweing,Sunday,9,0.75,18.79,1239.0,5640,45,0.0,0,0,52.0,0.750371895
2015-03-08,Quarter2,sweing,Sunday,10,0.7,21.82,1335.0,6000,30,0.0,0,0,50.0,0.700422
2015-03-08,Quarter2,sweing,Sunday,2,0.7,16.1,928.0,4800,30,0.0,0,1,45.0,0.700106061
2015-03-08,Quarter2,sweing,Sunday,6,0.6,23.41,1266.0,2520,23,0.0,0,1,38.0,0.601037091
2015-03-08,Quarter2,sweing,Sunday,8,0.6,30.48,869.0,6720,0,0.0,0,1,56.0,0.600528571
2015-03-08,Quarter2,sweing,Sunday,5,0.5,26.82,711.0,7080,23,0.0,0,1,59.0,0.500033898
2015-03-08,Quarter2,finishing,Sunday,8,0.6,3.9,711.0,960,0,0.0,0,0,8.0,0.4509375
2015-03-08,Quarter2,finishing,Sunday,10,0.7,2.9,711.0,960,0,0.0,0,0,8.0,0.441041667
2015-03-08,Quarter2,finishing,Sunday,6,0.6,2.9,711.0,960,0,0.0,0,0,8.0,0.271875
2015-03-09,Quarter2,finishing,Monday,11,0.8,2.9,1161.0,0,960,0.0,0,0,8.0,0.960625
2015-03-09,Quarter2,finishing,Monday,12,0.8,4.6,1161.0,0,1080,0.0,0,0,9.0,0.902962963
2015-03-09,Quarter2,finishing,Monday,5,0.6,3.94,1161.0,0,2880,0.0,0,0,12.0,0.8643425929999999
2015-03-09,Quarter2,sweing,Monday,4,0.75,26.82,1079.0,7020,65,0.0,0,0,58.0,0.850446154
2015-03-09,Quarter2,sweing,Monday,1,0.75,26.82,1322.0,7140,65,0.0,0,0,59.0,0.8504268909999999
2015-03-09,Quarter2,finishing,Monday,9,0.75,2.9,1161.0,0,3600,0.0,0,0,15.0,0.841
2015-03-09,Quarter2,sweing,Monday,3,0.8,30.1,964.0,5160,50,0.0,0,1,58.0,0.800842424
2015-03-09,Quarter2,sweing,Monday,12,0.8,15.26,1132.0,4080,63,0.0,0,0,34.0,0.8004019609999999
2015-03-09,Quarter2,sweing,Monday,11,0.8,11.41,357.0,3420,50,0.0,0,0,58.0,0.800034503
2015-03-09,Quarter2,finishing,Monday,3,0.8,4.6,1161.0,0,1440,0.0,0,0,12.0,0.795416667
2015-03-09,Quarter2,finishing,Monday,4,0.75,3.94,1161.0,0,960,0.0,0,0,8.0,0.7953875
2015-03-09,Quarter2,finishing,Monday,1,0.75,3.94,1161.0,0,960,0.0,0,0,8.0,0.794566667
2015-03-09,Quarter2,sweing,Monday,9,0.75,18.79,1193.0,6240,45,0.0,0,0,52.0,0.750395513
2015-03-09,Quarter2,sweing,Monday,2,0.7,16.1,817.0,5520,30,0.0,0,1,45.0,0.700516224
2015-03-09,Quarter2,sweing,Monday,10,0.7,21.82,1576.0,6000,30,0.0,0,0,50.0,0.700422
2015-03-09,Quarter2,finishing,Monday,2,0.7,3.9,1161.0,0,1200,0.0,0,0,10.0,0.6825
2015-03-09,Quarter2,sweing,Monday,6,0.65,23.41,1262.0,4560,35,0.0,0,1,38.0,0.650962281
2015-03-09,Quarter2,sweing,Monday,8,0.65,30.48,953.0,6720,26,0.0,0,1,56.0,0.650421429
2015-03-09,Quarter2,sweing,Monday,5,0.6,26.82,919.0,7080,23,0.0,0,1,59.0,0.6000406779999999
2015-03-09,Quarter2,sweing,Monday,7,0.5,30.48,1161.0,6600,0,0.0,0,1,55.0,0.5006109089999999
2015-03-09,Quarter2,finishing,Monday,10,0.7,2.9,1161.0,0,960,0.0,0,0,8.0,0.47729166700000003
